matches_tournament_id;matches_match_id;matches_away_team_id;matches_home_team_id;matches_stadium_id;matches_match_date;matches_match_time;matches_stage_name;matches_home_team_score;matches_away_team_score;matches_extra_time;matches_penalty_shootout;matches_home_team_score_penalties;matches_away_team_score_penalties;matches_result;tournaments_tournament_name;tournaments_year;tournaments_host_country;tournaments_winner;tournaments_count_teams;stadiums_stadium_name;stadiums_city_name;stadiums_country_name;stadiums_stadium_capacity;home_team_name;home_mens_team;home_womens_team;home_region_name;away_team_name;away_mens_team;away_womens_team;away_region_name;goals_goal_id;goals_team_id;goals_player_id;goals_player_team_id;goals_minute_label;goals_minute_regulation;goals_minute_stoppage;goals_match_period;goals_own_goal;goals_penalty
WC-1930;M-1930-01;T-46;T-30;S-240;7/13/1930;15:00;group stage;4;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Pocitos;Montevideo;Uruguay;10000;France;1;1;Europe;Mexico;1;1;North America;G-0003;T-30;P-60620;T-30;43';43;0;first half;0;0
WC-1930;M-1930-01;T-46;T-30;S-240;7/13/1930;15:00;group stage;4;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Pocitos;Montevideo;Uruguay;10000;France;1;1;Europe;Mexico;1;1;North America;G-0005;T-30;P-60620;T-30;87';87;0;second half;0;0
WC-1930;M-1930-01;T-46;T-30;S-240;7/13/1930;15:00;group stage;4;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Pocitos;Montevideo;Uruguay;10000;France;1;1;Europe;Mexico;1;1;North America;G-0001;T-30;P-05470;T-30;19';19;0;first half;0;0
WC-1930;M-1930-01;T-46;T-30;S-240;7/13/1930;15:00;group stage;4;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Pocitos;Montevideo;Uruguay;10000;France;1;1;Europe;Mexico;1;1;North America;G-0002;T-30;P-99087;T-30;40';40;0;first half;0;0
WC-1930;M-1930-01;T-46;T-30;S-240;7/13/1930;15:00;group stage;4;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Pocitos;Montevideo;Uruguay;10000;France;1;1;Europe;Mexico;1;1;North America;G-0004;T-46;P-94135;T-46;70';70;0;second half;0;0
WC-1930;M-1930-02;T-06;T-83;S-239;7/13/1930;15:00;group stage;3;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Gran Parque Central;Montevideo;Uruguay;20000;United States;1;1;North America;Belgium;1;0;Europe;G-0006;T-83;P-65185;T-83;23';23;0;first half;0;0
WC-1930;M-1930-02;T-06;T-83;S-239;7/13/1930;15:00;group stage;3;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Gran Parque Central;Montevideo;Uruguay;20000;United States;1;1;North America;Belgium;1;0;Europe;G-0007;T-83;P-37361;T-83;45';45;0;first half;0;0
WC-1930;M-1930-02;T-06;T-83;S-239;7/13/1930;15:00;group stage;3;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Gran Parque Central;Montevideo;Uruguay;20000;United States;1;1;North America;Belgium;1;0;Europe;G-0008;T-83;P-71973;T-83;69';69;0;second half;0;0
WC-1930;M-1930-03;T-09;T-87;S-239;7/14/1930;12:45;group stage;2;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Gran Parque Central;Montevideo;Uruguay;20000;Yugoslavia;1;0;Europe;Brazil;1;1;South America;G-0009;T-87;P-43349;T-87;21';21;0;first half;0;0
WC-1930;M-1930-03;T-09;T-87;S-239;7/14/1930;12:45;group stage;2;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Gran Parque Central;Montevideo;Uruguay;20000;Yugoslavia;1;0;Europe;Brazil;1;1;South America;G-0010;T-87;P-43734;T-87;30';30;0;first half;0;0
WC-1930;M-1930-03;T-09;T-87;S-239;7/14/1930;12:45;group stage;2;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Gran Parque Central;Montevideo;Uruguay;20000;Yugoslavia;1;0;Europe;Brazil;1;1;South America;G-0011;T-09;P-91171;T-09;62';62;0;second half;0;0
WC-1930;M-1930-04;T-56;T-61;S-240;7/14/1930;14:50;group stage;3;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Pocitos;Montevideo;Uruguay;10000;Romania;1;0;Europe;Peru;1;0;South America;G-0014;T-61;P-18615;T-61;79';79;0;second half;0;0
WC-1930;M-1930-04;T-56;T-61;S-240;7/14/1930;14:50;group stage;3;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Pocitos;Montevideo;Uruguay;10000;Romania;1;0;Europe;Peru;1;0;South America;G-0015;T-61;P-70294;T-61;89';89;0;second half;0;0
WC-1930;M-1930-04;T-56;T-61;S-240;7/14/1930;14:50;group stage;3;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Pocitos;Montevideo;Uruguay;10000;Romania;1;0;Europe;Peru;1;0;South America;G-0012;T-61;P-91295;T-61;1';1;0;first half;0;0
WC-1930;M-1930-04;T-56;T-61;S-240;7/14/1930;14:50;group stage;3;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Pocitos;Montevideo;Uruguay;10000;Romania;1;0;Europe;Peru;1;0;South America;G-0013;T-56;P-44010;T-56;75';75;0;second half;0;0
WC-1930;M-1930-05;T-30;T-03;S-239;7/15/1930;16:00;group stage;1;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Gran Parque Central;Montevideo;Uruguay;20000;Argentina;1;1;South America;France;1;1;Europe;G-0016;T-03;P-25760;T-03;81';81;0;second half;0;0
WC-1930;M-1930-06;T-46;T-13;S-239;7/16/1930;14:45;group stage;3;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Gran Parque Central;Montevideo;Uruguay;20000;Chile;1;1;South America;Mexico;1;1;North America;G-0018;T-13;P-89481;T-46;52';52;0;second half;1;0
WC-1930;M-1930-06;T-46;T-13;S-239;7/16/1930;14:45;group stage;3;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Gran Parque Central;Montevideo;Uruguay;20000;Chile;1;1;South America;Mexico;1;1;North America;G-0019;T-13;P-61338;T-13;65';65;0;second half;0;0
WC-1930;M-1930-06;T-46;T-13;S-239;7/16/1930;14:45;group stage;3;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Gran Parque Central;Montevideo;Uruguay;20000;Chile;1;1;South America;Mexico;1;1;North America;G-0017;T-13;P-61338;T-13;3';3;0;first half;0;0
WC-1930;M-1930-07;T-07;T-87;S-239;7/17/1930;12:45;group stage;4;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Gran Parque Central;Montevideo;Uruguay;20000;Yugoslavia;1;0;Europe;Bolivia;1;0;South America;G-0023;T-87;P-33565;T-87;85';85;0;second half;0;0
WC-1930;M-1930-07;T-07;T-87;S-239;7/17/1930;12:45;group stage;4;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Gran Parque Central;Montevideo;Uruguay;20000;Yugoslavia;1;0;Europe;Bolivia;1;0;South America;G-0021;T-87;P-75929;T-87;65';65;0;second half;0;0
WC-1930;M-1930-07;T-07;T-87;S-239;7/17/1930;12:45;group stage;4;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Gran Parque Central;Montevideo;Uruguay;20000;Yugoslavia;1;0;Europe;Bolivia;1;0;South America;G-0022;T-87;P-43734;T-87;67';67;0;second half;0;0
WC-1930;M-1930-07;T-07;T-87;S-239;7/17/1930;12:45;group stage;4;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Gran Parque Central;Montevideo;Uruguay;20000;Yugoslavia;1;0;Europe;Bolivia;1;0;South America;G-0020;T-87;P-43734;T-87;60';60;0;second half;0;0
WC-1930;M-1930-08;T-55;T-83;S-239;7/17/1930;14:45;group stage;3;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Gran Parque Central;Montevideo;Uruguay;20000;United States;1;1;North America;Paraguay;1;0;South America;G-0024;T-83;P-71973;T-83;10';10;0;first half;0;0
WC-1930;M-1930-08;T-55;T-83;S-239;7/17/1930;14:45;group stage;3;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Gran Parque Central;Montevideo;Uruguay;20000;United States;1;1;North America;Paraguay;1;0;South America;G-0025;T-83;P-71973;T-83;15';15;0;first half;0;0
WC-1930;M-1930-08;T-55;T-83;S-239;7/17/1930;14:45;group stage;3;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Gran Parque Central;Montevideo;Uruguay;20000;United States;1;1;North America;Paraguay;1;0;South America;G-0026;T-83;P-71973;T-83;50';50;0;second half;0;0
WC-1930;M-1930-09;T-56;T-84;S-238;7/18/1930;14:30;group stage;1;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Uruguay;1;0;South America;Peru;1;0;South America;G-0027;T-84;P-54697;T-84;65';65;0;second half;0;0
WC-1930;M-1930-10;T-30;T-13;S-238;7/19/1930;12:50;group stage;1;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Chile;1;1;South America;France;1;1;Europe;G-0028;T-13;P-08459;T-13;67';67;0;second half;0;0
WC-1930;M-1930-11;T-46;T-03;S-238;7/19/1930;15:00;group stage;6;3;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;Mexico;1;1;North America;G-0033;T-03;P-37326;T-03;53';53;0;second half;0;0
WC-1930;M-1930-11;T-46;T-03;S-238;7/19/1930;15:00;group stage;6;3;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;Mexico;1;1;North America;G-0036;T-46;P-31066;T-46;75';75;0;second half;0;0
WC-1930;M-1930-11;T-46;T-03;S-238;7/19/1930;15:00;group stage;6;3;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;Mexico;1;1;North America;G-0035;T-46;P-89481;T-46;65';65;0;second half;0;0
WC-1930;M-1930-11;T-46;T-03;S-238;7/19/1930;15:00;group stage;6;3;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;Mexico;1;1;North America;G-0037;T-03;P-56486;T-03;80';80;0;second half;0;0
WC-1930;M-1930-11;T-46;T-03;S-238;7/19/1930;15:00;group stage;6;3;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;Mexico;1;1;North America;G-0030;T-03;P-76546;T-03;12';12;0;first half;0;0
WC-1930;M-1930-11;T-46;T-03;S-238;7/19/1930;15:00;group stage;6;3;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;Mexico;1;1;North America;G-0034;T-03;P-76546;T-03;55';55;0;second half;0;0
WC-1930;M-1930-11;T-46;T-03;S-238;7/19/1930;15:00;group stage;6;3;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;Mexico;1;1;North America;G-0032;T-46;P-89481;T-46;42';42;0;first half;0;1
WC-1930;M-1930-11;T-46;T-03;S-238;7/19/1930;15:00;group stage;6;3;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;Mexico;1;1;North America;G-0029;T-03;P-56486;T-03;8';8;0;first half;0;0
WC-1930;M-1930-11;T-46;T-03;S-238;7/19/1930;15:00;group stage;6;3;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;Mexico;1;1;North America;G-0031;T-03;P-56486;T-03;17';17;0;first half;0;0
WC-1930;M-1930-12;T-07;T-09;S-238;7/20/1930;13:00;group stage;4;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Brazil;1;1;South America;Bolivia;1;0;South America;G-0041;T-09;P-91171;T-09;83';83;0;second half;0;0
WC-1930;M-1930-12;T-07;T-09;S-238;7/20/1930;13:00;group stage;4;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Brazil;1;1;South America;Bolivia;1;0;South America;G-0040;T-09;P-83987;T-09;73';73;0;second half;0;0
WC-1930;M-1930-12;T-07;T-09;S-238;7/20/1930;13:00;group stage;4;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Brazil;1;1;South America;Bolivia;1;0;South America;G-0038;T-09;P-83987;T-09;37';37;0;first half;0;0
WC-1930;M-1930-12;T-07;T-09;S-238;7/20/1930;13:00;group stage;4;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Brazil;1;1;South America;Bolivia;1;0;South America;G-0039;T-09;P-91171;T-09;57';57;0;second half;0;0
WC-1930;M-1930-13;T-06;T-55;S-238;7/20/1930;15:00;group stage;1;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Paraguay;1;0;South America;Belgium;1;0;Europe;G-0042;T-55;P-06201;T-55;40';40;0;first half;0;0
WC-1930;M-1930-14;T-61;T-84;S-238;7/21/1930;14:50;group stage;4;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Uruguay;1;0;South America;Romania;1;0;Europe;G-0043;T-84;P-38674;T-84;7';7;0;first half;0;0
WC-1930;M-1930-14;T-61;T-84;S-238;7/21/1930;14:50;group stage;4;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Uruguay;1;0;South America;Romania;1;0;Europe;G-0045;T-84;P-57352;T-84;31';31;0;first half;0;0
WC-1930;M-1930-14;T-61;T-84;S-238;7/21/1930;14:50;group stage;4;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Uruguay;1;0;South America;Romania;1;0;Europe;G-0046;T-84;P-18628;T-84;35';35;0;first half;0;0
WC-1930;M-1930-14;T-61;T-84;S-238;7/21/1930;14:50;group stage;4;0;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Uruguay;1;0;South America;Romania;1;0;Europe;G-0044;T-84;P-44201;T-84;26';26;0;first half;0;0
WC-1930;M-1930-15;T-13;T-03;S-238;7/22/1930;14:45;group stage;3;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;Chile;1;1;South America;G-0050;T-03;P-23897;T-03;51';51;0;second half;0;0
WC-1930;M-1930-15;T-13;T-03;S-238;7/22/1930;14:45;group stage;3;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;Chile;1;1;South America;G-0047;T-03;P-56486;T-03;12';12;0;first half;0;0
WC-1930;M-1930-15;T-13;T-03;S-238;7/22/1930;14:45;group stage;3;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;Chile;1;1;South America;G-0048;T-03;P-56486;T-03;13';13;0;first half;0;0
WC-1930;M-1930-15;T-13;T-03;S-238;7/22/1930;14:45;group stage;3;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;Chile;1;1;South America;G-0049;T-13;P-08459;T-13;15';15;0;first half;0;0
WC-1930;M-1930-16;T-83;T-03;S-238;7/26/1930;14:45;semi-finals;6;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;United States;1;1;North America;G-0053;T-03;P-56486;T-03;69';69;0;second half;0;0
WC-1930;M-1930-16;T-83;T-03;S-238;7/26/1930;14:45;semi-finals;6;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;United States;1;1;North America;G-0055;T-03;P-70166;T-03;85';85;0;second half;0;0
WC-1930;M-1930-16;T-83;T-03;S-238;7/26/1930;14:45;semi-finals;6;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;United States;1;1;North America;G-0051;T-03;P-25760;T-03;20';20;0;first half;0;0
WC-1930;M-1930-16;T-83;T-03;S-238;7/26/1930;14:45;semi-finals;6;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;United States;1;1;North America;G-0057;T-83;P-06424;T-83;89';89;0;second half;0;0
WC-1930;M-1930-16;T-83;T-03;S-238;7/26/1930;14:45;semi-finals;6;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;United States;1;1;North America;G-0054;T-03;P-70166;T-03;80';80;0;second half;0;0
WC-1930;M-1930-16;T-83;T-03;S-238;7/26/1930;14:45;semi-finals;6;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;United States;1;1;North America;G-0056;T-03;P-56486;T-03;87';87;0;second half;0;0
WC-1930;M-1930-16;T-83;T-03;S-238;7/26/1930;14:45;semi-finals;6;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Argentina;1;1;South America;United States;1;1;North America;G-0052;T-03;P-44916;T-03;56';56;0;second half;0;0
WC-1930;M-1930-17;T-87;T-84;S-238;7/27/1930;14:45;semi-finals;6;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Uruguay;1;0;South America;Yugoslavia;1;0;Europe;G-0063;T-84;P-18628;T-84;67';67;0;second half;0;0
WC-1930;M-1930-17;T-87;T-84;S-238;7/27/1930;14:45;semi-finals;6;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Uruguay;1;0;South America;Yugoslavia;1;0;Europe;G-0058;T-87;P-33565;T-87;4';4;0;first half;0;0
WC-1930;M-1930-17;T-87;T-84;S-238;7/27/1930;14:45;semi-finals;6;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Uruguay;1;0;South America;Yugoslavia;1;0;Europe;G-0064;T-84;P-18628;T-84;72';72;0;second half;0;0
WC-1930;M-1930-17;T-87;T-84;S-238;7/27/1930;14:45;semi-finals;6;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Uruguay;1;0;South America;Yugoslavia;1;0;Europe;G-0062;T-84;P-31959;T-84;61';61;0;second half;0;0
WC-1930;M-1930-17;T-87;T-84;S-238;7/27/1930;14:45;semi-finals;6;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Uruguay;1;0;South America;Yugoslavia;1;0;Europe;G-0061;T-84;P-57352;T-84;31';31;0;first half;0;0
WC-1930;M-1930-17;T-87;T-84;S-238;7/27/1930;14:45;semi-finals;6;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Uruguay;1;0;South America;Yugoslavia;1;0;Europe;G-0059;T-84;P-18628;T-84;18';18;0;first half;0;0
WC-1930;M-1930-17;T-87;T-84;S-238;7/27/1930;14:45;semi-finals;6;1;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Uruguay;1;0;South America;Yugoslavia;1;0;Europe;G-0060;T-84;P-57352;T-84;20';20;0;first half;0;0
WC-1930;M-1930-18;T-03;T-84;S-238;7/30/1930;14:15;final;4;2;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Uruguay;1;0;South America;Argentina;1;1;South America;G-0066;T-03;P-70166;T-03;20';20;0;first half;0;0
WC-1930;M-1930-18;T-03;T-84;S-238;7/30/1930;14:15;final;4;2;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Uruguay;1;0;South America;Argentina;1;1;South America;G-0068;T-84;P-18628;T-84;57';57;0;second half;0;0
WC-1930;M-1930-18;T-03;T-84;S-238;7/30/1930;14:15;final;4;2;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Uruguay;1;0;South America;Argentina;1;1;South America;G-0065;T-84;P-38674;T-84;12';12;0;first half;0;0
WC-1930;M-1930-18;T-03;T-84;S-238;7/30/1930;14:15;final;4;2;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Uruguay;1;0;South America;Argentina;1;1;South America;G-0067;T-03;P-56486;T-03;37';37;0;first half;0;0
WC-1930;M-1930-18;T-03;T-84;S-238;7/30/1930;14:15;final;4;2;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Uruguay;1;0;South America;Argentina;1;1;South America;G-0069;T-84;P-31959;T-84;68';68;0;second half;0;0
WC-1930;M-1930-18;T-03;T-84;S-238;7/30/1930;14:15;final;4;2;0;0;0;0;home team win;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13;Estadio Centenario;Montevideo;Uruguay;90000;Uruguay;1;0;South America;Argentina;1;1;South America;G-0070;T-84;P-54697;T-84;89';89;0;second half;0;0
WC-1934;M-1934-01;T-30;T-05;S-114;5/27/1934;16:00;round of 16;3;2;1;0;0;0;home team win;1934 FIFA Men's World Cup;1934;Italy;Italy;16;Stadio Benito Mussolini;Turin;Italy;28000;Austria;1;0;Europe;France;1;1;Europe;G-0071;T-30;P-70804;T-30;18';18;0;first half;0;0
WC-1934;M-1934-01;T-30;T-05;S-114;5/27/1934;16:00;round of 16;3;2;1;0;0;0;home team win;1934 FIFA Men's World Cup;1934;Italy;Italy;16;Stadio Benito Mussolini;Turin;Italy;28000;Austria;1;0;Europe;France;1;1;Europe;G-0072;T-05;P-11865;T-05;44';44;0;first half;0;0
WC-1934;M-1934-02;T-61;T-21;S-113;5/27/1934;16:00;round of 16;2;1;0;0;0;0;home team win;1934 FIFA Men's World Cup;1934;Italy;Italy;16;Stadio Littorio;Trieste;Italy;8000;Czechoslovakia;1;0;Europe;Romania;1;0;Europe;G-0077;T-21;P-51219;T-21;50';50;0;second half;0;0
WC-1934;M-1934-02;T-61;T-21;S-113;5/27/1934;16:00;round of 16;2;1;0;0;0;0;home team win;1934 FIFA Men's World Cup;1934;Italy;Italy;16;Stadio Littorio;Trieste;Italy;8000;Czechoslovakia;1;0;Europe;Romania;1;0;Europe;G-0076;T-61;P-55855;T-61;11';11;0;first half;0;0
WC-1934;M-1934-02;T-61;T-21;S-113;5/27/1934;16:00;round of 16;2;1;0;0;0;0;home team win;1934 FIFA Men's World Cup;1934;Italy;Italy;16;Stadio Littorio;Trieste;Italy;8000;Czechoslovakia;1;0;Europe;Romania;1;0;Europe;G-0078;T-21;P-60513;T-21;67';67;0;second half;0;0
WC-1934;M-1934-03;T-06;T-31;S-105;5/27/1934;16:00;round of 16;5;2;0;0;0;0;home team win;1934 FIFA Men's World Cup;1934;Italy;Italy;16;Stadio Giovanni Berta;Florence;Italy;47000;Germany;1;1;Europe;Belgium;1;0;Europe;G-0081;T-06;P-85443;T-06;43';43;0;first half;0;0
WC-1934;M-1934-03;T-06;T-31;S-105;5/27/1934;16:00;round of 16;5;2;0;0;0;0;home team win;1934 FIFA Men's World Cup;1934;Italy;Italy;16;Stadio Giovanni Berta;Florence;Italy;47000;Germany;1;1;Europe;Belgium;1;0;Europe;G-0083;T-31;P-77348;T-31;66';66;0;second half;0;0
WC-1934;M-1934-03;T-06;T-31;S-105;5/27/1934;16:00;round of 16;5;2;0;0;0;0;home team win;1934 FIFA Men's World Cup;1934;Italy;Italy;16;Stadio Giovanni Berta;Florence;Italy;47000;Germany;1;1;Europe;Belgium;1;0;Europe;G-0079;T-31;P-04241;T-31;25';25;0;first half;0;0
WC-1934;M-1934-03;T-06;T-31;S-105;5/27/1934;16:00;round of 16;5;2;0;0;0;0;home team win;1934 FIFA Men's World Cup;1934;Italy;Italy;16;Stadio Giovanni Berta;Florence;Italy;47000;Germany;1;1;Europe;Belgium;1;0;Europe;G-0080;T-06;P-85443;T-06;29';29;0;first half;0;0
WC-1934;M-1934-03;T-06;T-31;S-105;5/27/1934;16:00;round of 16;5;2;0;0;0;0;home team win;1934 FIFA Men's World Cup;1934;Italy;Italy;16;Stadio Giovanni Berta;Florence;Italy;47000;Germany;1;1;Europe;Belgium;1;0;Europe;G-0085;T-31;P-77348;T-31;87';87;0;second half;0;0
WC-1934;M-1934-03;T-06;T-31;S-105;5/27/1934;16:00;round of 16;5;2;0;0;0;0;home team win;1934 FIFA Men's World Cup;1934;Italy;Italy;16;Stadio Giovanni Berta;Florence;Italy;47000;Germany;1;1;Europe;Belgium;1;0;Europe;G-0084;T-31;P-77348;T-31;70';70;0;second half;0;0
